ATTR1,ATTR2,ATTR3,ATTR4
1317.2,8022.16,488.37,6699.43
3329.6,783.78,7089.0,7934.29
2018.65,3968.82,1266.14,8241.88
6456.71,2275.51,770.21,6317.16
9046.67,8758.94,8003.27,3602.13
8874.04,1533.64,7342.59,208.36
1708.47,3800.93,2588.35,4525.88
7859.91,1211.36,8686.98,6589.87
4283.46,8773.26,676.48,4085.06
7049.91,2052.48,5227.29,99.35
7938.5,7160.42,3902.23,3363.0
3073.15,7011.79,1622.35,452.97
7672.89,1560.28,2569.63,426.72
1339.58,9854.86,1685.5,7416.98
7101.79,1435.59,7122.81,646.5
1864.56,2204.95,5265.36,2875.66
6294.79,9434.75,7845.41,2015.39
2978.22,5826.63,501.98,6774.6
7240.49,9776.55,6312.09,4418.79
4896.66,4002.66,3762.8,2661.02
6374.15,2410.54,7505.2,6218.81
3763.18,4592.5,6491.77,9217.86
6305.88,3077.85,1287.22,1709.62
5204.69,3719.02,8986.15,4480.21
1493.36,1825.08,4734.16,8175.08
6238.49,8244.09,8927.53,5250.73
9307.59,35.02,6982.32,36.55
2274.24,9242.97,8177.8,9095.53
1544.93,9792.99,9715.07,4893.45
8447.2,8556.27,4344.07,4229.53
1924.35,4422.19,7599.04,8088.19
8104.56,4742.99,8816.12,6520.41
9368.32,9375.87,9223.25,8608.69
3245.98,3937.63,2388.54,9346.81
8123.44,3930.42,7350.15,2499.74
5170.22,3157.57,4239.58,4386.74
6055.45,7555.59,626.46,7597.62
3297.3,799.83,1384.41,5229.63
742.89,5005.8,8861.84,9040.24
2854.35,7840.39,3817.61,4216.78
4704.82,8698.86,1639.53,3016.44
5824.69,2410.89,6619.11,2997.55
4172.43,3557.17,1564.99,3634.32
472.37,3331.42,2965.6,4626.41
6144.94,5995.62,569.92,6277.68
3312.19,2879.68,7184.08,3817.83
8027.67,352.45,1687.47,8716.6
6222.4,7333.11,5440.42,8570.2
2168.06,6800.72,6036.28,3325.94
1937.63,7109.89,8510.37,5473.31
1887.67,2962.77,489.36,9229.65
1862.09,8721.99,4146.69,143.91
2468.77,4010.29,4644.06,8231.17
6612.28,1741.6,9527.86,948.9
6124.72,643.77,3165.43,1493.16
6680.89,2854.42,4850.88,1244.92
7140.1,4368.13,9847.4,9082.54
7693.25,9799.89,635.09,9928.23
4616.99,4026.9,4422.28,4177.76
3398.19,8152.27,2924.29,9938.81
3527.63,5145.0,211.01,42.06
5176.43,7478.2,2240.52,4430.83
4450.37,6056.58,5078.19,7302.73
3889.47,5689.03,5959.65,2712.05
3026.54,689.42,2108.23,1601.03
7880.79,6259.83,5014.56,8881.97
5731.98,9212.09,1994.62,3234.12
6741.22,2095.96,3442.25,4400.53
5478.52,6351.58,3230.4,5346.29
8158.93,8938.1,134.71,7542.83
9343.37,2460.84,1579.96,5397.12
5814.01,9771.31,5893.44,1716.47
6337.54,9396.44,2028.84,3212.49
2039.74,6012.31,3296.07,1898.73
3236.41,1940.9,2721.11,9190.94
5307.23,5960.93,9449.22,4057.12
8937.51,8452.79,5306.76,3095.64
2357.2,1843.45,720.4,559.93
4638.56,1144.09,4987.69,2964.66
7836.51,5677.39,9775.21,4534.35
2848.56,1194.98,7173.69,7717.51
5340.9,7687.39,1150.57,4739.76
8682.07,6884.8,8820.24,4551.27
9905.37,1411.75,4284.8,7515.85
3204.8,2816.46,5714.23,1646.34
5137.69,298.58,6413.78,6402.12
5758.19,4173.31,4736.2,9927.29
866.12,2046.33,3928.07,1737.44
8229.53,6349.15,5140.7,7736.43
3380.09,7546.93,4487.8,3952.25
617.05,3478.7,3623.08,7743.71
609.28,351.62,494.64,206.48
9915.3,9855.74,2214.99,5519.28
2149.62,4357.62,9020.78,6248.76
2297.09,6828.93,6410.5,248.14
7066.47,7852.03,7699.43,1071.79
6330.42,7017.54,8449.79,4378.26
7314.05,4772.31,8361.81,3199.94
5752.95,3147.29,5202.27,3123.66
1965.47,8058.49,5113.82,1505.45
9501.03,1057.92,7229.43,1728.26
6416.5,7607.08,6621.63,9762.99
2276.7,5727.02,6881.99,3323.01
5857.28,228.88,3273.52,9580.34
3040.02,3195.37,4674.01,1930.73
6047.26,6607.9,5949.21,1418.01
1961.5,3579.56,3560.59,4874.79
8181.01,7927.57,8746.5,9672.69
3606.82,6709.44,4368.05,5722.49
4102.51,55.41,1611.69,590.8
1470.71,9712.51,8039.35,8374.59
5001.19,6794.44,9727.51,1469.05
9944.36,2496.82,4017.42,9048.04
4715.9,114.41,955.64,4792.12
4843.42,4991.34,787.19,3044.86
4145.89,4416.95,1005.96,4444.85
4278.58,901.58,6269.3,1103.22
1131.19,1136.08,7567.01,516.76
5371.69,1829.92,7971.84,728.97
7791.83,1768.38,9611.79,753.63
3286.98,9918.52,6046.51,508.47
8989.94,7262.79,159.24,3156.79
4586.44,5462.95,559.1,5844.83
2312.21,6877.33,7079.4,7990.13
7676.92,2022.08,739.41,5190.85
5241.89,4522.65,4171.17,1194.1
2117.49,7627.04,2774.49,9398.54
4366.03,4885.99,4423.27,6748.81
8406.3,2431.4,1322.42,5558.76
7392.11,4265.11,3976.24,5916.35
3380.15,2917.42,1826.86,6532.96
8046.67,5730.41,3665.83,1315.07
3709.72,2040.6,512.32,7246.65
5940.52,7112.67,3605.52,2509.77
258.58,2178.75,7335.33,3957.54
4944.67,3210.97,3909.47,2595.69
8329.04,2327.61,5499.33,6108.99
3081.74,6748.22,344.26,909.92
4847.95,6946.63,1179.49,5023.96
2836.16,5319.07,3096.83,3129.94
3887.17,3458.22,9346.83,8730.67
5207.66,8059.47,6457.07,9799.07
4072.94,9326.95,651.44,8793.27
6978.17,303.53,6927.08,5084.58
2259.78,753.24,91.56,5301.45
8066.42,9261.29,3010.91,7639.42
2010.72,2969.37,1781.29,3978.05
9121.16,2477.83,5332.6,8624.55
7179.33,1312.03,8385.46,83.11
14.85,1294.0,447.53,7542.9
5003.92,9254.84,4135.61,4242.72
8186.34,2797.03,431.1,9373.71
8662.08,4281.2,4583.09,3887.64
7093.45,7071.94,6659.67,1416.51
4888.49,4965.9,5578.4,5121.45
9911.36,4753.65,2775.18,2008.19
9751.1,4231.22,6376.56,8540.73
5570.18,3255.26,5998.65,700.76
8780.79,875.79,9800.52,1649.92
4959.05,8242.52,1973.91,3055.9
3941.51,5546.75,655.21,1568.51
3294.49,9782.05,9335.45,5574.72
2553.83,5620.92,3974.56,4087.61
7773.38,6149.05,4420.78,7204.49
3280.77,1650.58,6625.56,9694.33
6777.26,73.83,7270.73,5952.33
4510.09,4953.79,7126.11,9508.64
5152.17,9444.84,7377.44,8045.7
7660.18,305.46,829.99,3527.51
9267.42,25.91,478.92,4672.25
9462.34,1031.18,9559.19,1322.32
1407.04,2864.75,153.01,6339.0
9533.26,8265.94,5080.7,7663.61
1656.93,5096.01,3642.71,8373.94
5661.8,9777.98,4597.29,4245.98
6768.57,1743.58,6165.61,5147.0
1638.42,2240.86,3761.69,7326.31
7184.83,4479.54,5378.83,697.56
6183.17,1290.0,1165.82,1223.53
1939.91,7772.56,3143.3,2094.19
4225.94,3224.42,8840.45,3394.57
4164.53,7035.32,9763.62,9955.48
5866.4,584.68,3466.38,4349.47
8822.4,6653.03,9059.91,1514.86
7227.42,7607.74,4474.17,6641.79
5956.93,6063.24,3519.12,8324.76
30.42,1256.93,3609.11,8281.3
8108.8,941.74,259.45,8973.8
6447.02,357.93,2076.84,3542.63
2972.32,7059.14,7977.55,6171.71
1500.2,3035.18,5175.12,5067.74
8056.3,4895.75,5055.12,3461.58
4122.69,7236.57,8773.03,6833.22
9164.56,3243.44,8081.62,4003.68
1125.09,1472.83,7610.17,4683.44
5194.09,5935.06,5639.95,6561.29
8914.82,5021.16,5835.12,5442.99
3563.31,4498.96,5307.42,7096.16
7450.33,4432.28,3418.68,848.21
7025.13,1239.87,9833.13,5506.29
6829.19,1671.24,1225.93,6461.45
350.1,3380.31,5763.51,7204.34
5293.3,3295.29,2552.58,9394.35
6659.53,5298.99,3353.99,1411.38
2121.42,6104.72,7167.5,199.89
6132.42,5675.51,846.11,1936.54
4978.32,3370.08,3559.16,8729.35
1100.07,3629.7,909.2,5054.64
3674.45,574.04,1858.95,7403.34
7024.28,3799.59,8995.23,9218.97
3451.63,7269.39,9888.68,9345.66
673.63,8766.29,1342.76,5371.75
9383.56,9642.29,7970.01,6506.78
1468.16,8498.18,6721.3,1113.57
2923.41,4239.15,181.44,5001.35
8268.97,8462.34,4854.17,8868.2
4039.29,3132.19,4852.28,5036.49
3608.94,1395.49,7381.82,2139.54
5707.01,2240.94,5500.41,9535.07
7231.59,3483.41,347.84,1718.92
9069.58,6537.72,3587.33,5234.33
7579.32,2924.19,9887.11,9428.96
2157.29,7785.51,6607.95,1876.38
9913.83,4119.87,2694.27,8676.63
7796.33,7313.61,8125.53,1370.2
6515.86,8401.9,473.72,4694.39
3585.9,422.89,381.87,1202.0
4212.99,7926.59,7163.94,8225.12
9997.33,6832.25,3759.78,1897.08
4776.97,524.09,9338.71,8889.26
8423.81,2108.48,7573.52,4781.01
1329.12,6876.86,3507.47,8103.97
3276.25,5060.16,9704.79,4688.31
7814.87,6997.56,3221.81,2924.87
8301.83,6923.06,8000.01,7486.08
6135.46,1298.18,7384.62,6372.54
6447.79,6703.23,287.81,4361.7
9450.48,9098.47,7407.56,4731.22
6687.34,43.01,9733.61,3383.76
2988.89,5766.47,3651.89,2481.28
9779.84,5075.03,4785.89,7645.36
3723.27,2577.39,2506.05,244.29
5968.49,4756.22,274.86,4416.44
6782.76,6289.55,1517.03,1387.77
9087.8,54.02,3842.75,9284.87
3467.89,7877.33,8643.66,1774.99
9042.49,1334.04,4804.01,6252.0
584.93,9455.91,3052.81,2437.38
401.86,5276.7,5167.62,1392.22
380.73,1004.43,1188.95,2955.22
144.07,5625.05,81.72,7652.09
5954.13,1597.2,6762.18,6406.64
5945.37,3006.86,3327.58,7861.17
5780.54,9639.12,5618.59,2275.3
8283.11,4529.29,5177.59,4417.54
1907.04,666.4,3119.43,4695.23
5001.93,2286.82,3710.97,1332.75
687.57,6147.11,5144.9,6586.95
9891.88,2000.43,7631.53,6703.72
8430.73,8256.53,1853.72,5044.88
226.67,6141.51,3886.48,5837.36
2439.76,8629.12,3689.77,1337.43
1359.82,7657.64,5006.51,8110.32
9464.47,669.33,6823.59,4201.32
2249.83,9151.06,8287.23,5141.39
8651.69,1918.34,3576.48,7789.89
907.7,3470.69,8497.83,2304.56
7842.58,2845.74,9727.53,1854.66
7772.7,8975.62,4420.58,6644.11
4681.95,873.91,4291.24,1963.99
5138.77,196.94,3486.45,2911.92
9979.23,541.52,3377.74,1183.35
407.08,3194.27,2179.64,7849.34
1830.07,6091.9,2056.46,4612.26
4906.1,9744.64,7318.21,8933.38
1031.49,4099.34,2025.54,2321.76
2676.96,1420.47,562.45,698.48
1644.35,7233.91,8438.4,8343.77
7449.18,7336.81,1248.58,2404.84
2382.89,2385.5,3611.01,9622.62
459.47,1516.55,3302.88,9451.38
8270.36,8033.77,9539.71,2492.21
8027.47,8457.85,1218.63,8617.84
8167.36,3955.84,1644.14,7449.79
8901.62,9191.13,1216.73,9788.77
2687.13,3569.52,9278.35,8110.91
8106.0,8584.91,4817.24,2816.82
2490.9,6713.83,1736.42,4832.24
992.01,2344.66,9589.65,765.93
4675.97,1599.83,8983.75,838.25
4141.8,7470.08,4616.34,2094.53
5537.97,8310.77,9558.39,9123.74
3223.56,8663.27,5166.16,2847.31
9093.29,4766.96,8452.52,8581.22
8681.46,9971.51,7488.06,2779.71
3411.45,9481.2,7275.92,4867.57
886.65,2939.7,9509.99,2095.86
2574.3,2544.69,980.28,2146.61
4832.15,5645.27,7886.33,7224.62
8526.32,1667.03,9212.0,9555.95
8651.15,7492.48,3884.02,8886.01
4549.52,8496.91,5511.96,9997.69
8226.58,2125.4,5361.87,2549.92
9122.94,3495.94,7086.8,9816.55
1481.18,6836.02,6071.56,658.76
8051.75,9648.99,3607.23,1609.43
4549.54,7401.66,7671.74,6511.54
8441.37,4990.55,6109.55,3787.72
8908.55,9800.65,2609.93,3957.83
2877.58,8251.71,8585.64,6476.72
6655.97,8103.04,93.31,5401.0
7962.15,4034.47,8451.62,3454.71
5901.92,9704.15,9639.81,9760.6
3225.79,7354.11,1665.52,3747.63
6909.77,9862.7,9474.92,552.18
455.51,7333.55,5182.9,8611.19
4384.17,9286.17,644.39,5773.39
7683.3,9499.2,8476.53,3296.41
8686.72,2586.2,6519.27,1495.82
2436.25,9707.23,4485.89,5443.48
6047.09,8064.93,8583.28,2999.91
4436.17,5972.35,7383.71,7463.36
3596.81,6872.61,8653.78,9616.9
356.54,3461.51,8583.12,3940.07
6638.88,6501.81,9428.86,168.18
3297.42,9029.69,1222.76,7124.49
1208.45,9835.08,2580.8,9308.32
2598.84,4756.05,3356.86,7698.92
6777.03,6680.34,6537.56,739.16
9305.12,7060.84,4400.2,2348.33
3835.8,7035.43,5278.71,9215.82
4378.89,732.48,7600.84,3302.36
8062.17,1054.64,9439.5,6306.41
4619.74,5868.55,1989.5,9836.75
9719.0,1551.74,8266.24,765.12
201.08,226.71,5107.26,7245.83
817.0,2285.86,8337.77,2774.32
2424.77,3138.36,4498.09,58.55
5112.18,4088.75,6461.44,3981.5
2651.59,4167.29,6376.69,6413.51
6979.92,4113.35,5324.12,8379.73
4308.03,7485.6,8131.43,2874.58
2431.32,1390.34,8111.56,3860.97
3005.04,1623.89,1278.74,9013.91
2453.88,4427.71,6863.53,4283.08
2259.79,6714.97,7616.23,6767.37
2372.57,8581.45,9805.89,5287.96
1856.3,7958.11,3638.74,1751.06
2927.05,5064.61,8299.88,8851.15
5048.62,1707.23,4648.7,7776.35
5908.41,3275.07,4434.5,8317.42
7881.71,4614.79,5834.38,6599.6
7605.57,3237.28,1379.33,4666.25
2890.13,1545.9,9602.06,6020.81
1681.37,3446.5,4638.21,3193.06
689.28,4404.98,7830.09,6973.71
9896.36,6285.89,6672.27,8341.97
6848.13,9965.1,3398.65,8807.99
6080.7,4846.83,3320.28,8262.57
1712.76,4466.13,1672.0,4330.96
8690.48,749.86,3835.52,2953.39
8305.45,825.1,6102.26,5150.39
7493.49,3665.43,1171.22,9234.49
2221.42,1161.26,1346.65,8872.51
8497.49,5384.89,1490.8,2528.6
1028.81,4183.61,1284.91,8009.89
9842.35,9866.93,8890.11,4466.53
2005.32,8259.33,7712.89,7518.58
139.22,1945.37,9288.83,481.05
396.19,9331.52,1959.96,7172.52
8020.08,3968.77,2831.84,5728.18
2091.89,6568.43,476.17,1261.98
3374.76,524.62,3582.99,1642.03
6278.46,870.6,3920.33,5992.48
1754.61,2086.41,6282.64,4546.9
8008.94,3730.19,935.19,9028.02
2788.56,7580.97,6189.12,9699.08
8233.4,7811.95,8189.3,5294.23
424.82,9721.56,831.74,3096.02
8477.91,9694.66,9825.03,4961.16
3918.51,7318.36,2563.84,6188.7
9821.07,6417.29,5652.82,9518.39
822.61,4170.69,7555.13,7289.86
6222.81,559.99,2939.95,8808.27
6905.97,9731.82,1934.43,4830.67
5175.5,1840.5,7181.46,3505.13
4741.33,3724.35,1293.89,8415.49
8160.85,3544.86,823.84,691.86
3567.01,7200.55,6887.7,5371.52
1657.01,1117.31,1439.11,4434.14
5254.1,5422.66,6985.23,2833.92
2840.49,6.43,8419.79,9560.23
6588.57,4761.13,1645.7,1521.94
9683.82,5197.41,3657.67,5484.21
7812.06,4147.63,1273.46,7575.7
5615.46,6895.59,5407.69,3004.45
7553.62,6799.76,3341.34,456.75
1316.18,5629.88,5458.44,8251.87
605.33,7474.62,5420.28,8182.66
5786.7,6586.44,1228.6,9649.87
3006.0,1270.08,3997.37,6630.77
3890.13,4669.79,5109.6,5295.95
9373.02,3976.02,4457.7,3947.71
1102.05,5489.49,3079.79,7049.82
830.46,673.19,8457.78,1563.32
4373.92,3701.53,4051.59,5538.98
1455.76,2293.56,2586.46,995.64
6718.68,4850.17,6646.33,1202.75
4754.26,5203.11,4821.81,937.42
146.89,80.06,8020.65,4695.78
7289.94,7950.15,5830.78,2380.79
3064.29,2113.65,1904.59,1974.93
8953.74,4792.54,7490.8,1863.67
6804.94,6656.24,4007.08,7715.17
9878.91,636.31,6397.29,2093.31
2794.92,7376.15,2018.46,7740.14
2063.17,9472.88,6703.54,1032.68
3363.18,24.06,7882.93,3061.15
7797.51,8981.21,3173.07,5435.92
610.27,6694.77,4629.39,313.72
7978.88,1535.67,675.75,6862.68
7218.66,6654.03,5203.08,5811.72
2494.41,2795.39,1131.32,1108.36
4521.73,5138.92,2885.58,3211.27
9000.99,7824.84,2284.77,8769.94
1348.82,8198.63,391.66,14.48
6508.67,5289.0,111.17,9873.18
2867.55,7033.38,1558.38,1092.92
1612.06,692.19,3428.51,426.14
6252.62,4568.24,1731.35,8733.94
3822.71,1250.52,9363.97,392.75
97.2,1524.31,5838.28,591.12
9533.97,4225.48,8845.4,8530.46
3611.15,9808.68,7252.26,2998.34
1713.55,2531.2,361.9,4653.86
5513.77,5654.45,7501.76,1837.95
2244.86,5902.73,8263.11,9243.43
1092.46,8220.63,7692.4,9922.46
9005.41,8168.45,6667.91,5235.07
7125.18,5538.19,9707.22,5298.0
682.53,468.97,2623.4,2297.88
2631.69,891.17,8256.77,9893.4
7082.33,3765.76,1780.61,1469.74
4622.85,980.2,6546.78,965.17
9234.22,7085.25,8546.18,1508.64
799.64,5433.54,5232.31,8858.79
7522.51,1553.94,9013.07,7105.15
1189.08,3936.34,8413.99,1633.58
1674.09,965.75,2926.22,6261.99
2084.99,401.93,6236.25,2055.76
3845.44,3130.66,6526.31,9204.68
4851.16,1530.7,6234.15,3850.12
3355.47,5556.25,6107.07,9412.93
9212.27,3419.59,2832.35,6121.73
314.28,4364.84,4660.32,1584.87
3163.28,703.75,9134.36,7785.53
7757.73,5343.42,9506.31,3890.03
3840.27,1901.99,6406.08,484.26
740.08,9395.01,1970.81,4307.27
875.27,4227.14,4873.82,1312.25
7981.76,7924.63,3768.81,3136.18
1595.6,7801.73,5299.76,4554.6
6566.25,7286.78,7076.27,5153.14
3368.09,7523.46,4540.11,8840.45
3282.77,7568.09,7239.48,9429.73
4061.15,7870.13,4222.96,3615.31
8733.11,5274.26,4645.38,3440.56
8015.78,1295.94,2671.02,600.32
9852.32,6103.8,3371.99,9854.64
4848.99,70.62,3986.73,1089.38
2715.63,1171.37,5221.95,8720.84
8939.19,860.06,991.88,5301.39
2844.21,3414.64,1490.33,2601.57
8647.85,6005.55,7437.28,2194.06
4206.51,7195.04,9003.55,1539.94
6507.67,2988.05,2645.64,9261.33
6227.19,1658.08,95.6,9267.54
1384.54,576.51,8917.16,6311.34
2891.23,528.18,9189.59,4668.23
6747.34,4813.68,8501.84,1207.32
2930.88,9073.66,8406.14,3519.77
2281.47,8109.97,468.83,97.66
7926.04,6201.71,5738.63,1568.29
2878.3,8476.92,5209.48,5152.71
5155.32,712.23,8757.12,7269.73
1654.42,6754.25,6643.38,3733.68
8552.9,6830.87,1059.86,4217.8
4546.19,9789.18,7748.77,843.53
6891.32,6940.41,3621.88,8926.04
1541.71,8194.56,1195.54,4652.68
834.69,4214.24,9622.96,9285.77
1510.13,8081.36,638.48,2824.51
77.39,5109.34,4657.07,9206.34
9258.14,7572.57,8143.19,147.87
6205.01,3698.3,4818.97,7196.63
439.24,1458.89,2761.81,2615.89
6170.4,6391.22,8572.1,182.09
6618.95,2633.08,8528.72,8596.4
7260.36,92.28,4359.26,3154.92
6951.6,581.35,3091.43,9469.05
3250.45,660.78,2099.36,3408.55
4061.29,1153.55,374.33,6571.83
4695.53,826.71,9998.92,2406.26
1020.2,4239.73,2378.69,7691.16
6959.97,6194.42,5968.34,8848.53
4780.42,5259.56,7957.4,2541.22
2654.46,5623.14,2463.41,5483.4
5306.14,6119.58,221.92,5554.93
5890.94,8673.35,8641.31,4818.12
2645.12,1764.79,7766.56,3537.2
2401.57,5049.19,3149.61,9962.55
852.07,3616.11,1593.35,7507.27
6851.29,2557.99,3729.09,3834.69
1500.63,5386.13,9014.44,6251.68
5664.18,1036.16,6089.77,8515.38
6425.69,7584.78,6199.01,2036.75
4004.33,7754.63,2645.86,8059.45
3335.31,7556.16,7942.48,173.68
8886.15,2773.55,6132.53,7561.47
949.11,1458.8,6415.88,9529.72
8363.12,393.6,5402.57,1476.5
2803.03,5459.5,9138.46,7908.44
2276.79,1758.4,864.63,5175.34
4804.47,4630.19,9624.6,3237.93
6690.63,6119.3,3345.7,8433.99
6265.27,5768.61,8903.03,2291.61
1217.79,763.13,7433.08,6724.52
3962.9,2521.94,1580.26,8048.53
1220.64,7635.25,354.62,3351.35
5856.89,9442.47,4172.13,3809.96
7709.75,9391.26,4512.65,4903.01
2836.38,1612.46,8783.97,7655.93
990.26,8229.99,9117.05,4371.32
9237.95,3436.9,3016.1,5702.94
6009.9,9439.59,6489.13,5047.33
6998.73,1929.67,6178.55,3392.57
2839.33,9982.14,7069.0,4978.54
6863.13,352.69,4167.26,1262.75
1521.44,973.3,6223.08,2625.39
1050.65,7511.63,6885.29,1934.06
5699.9,5878.91,7998.82,4990.56
5966.34,258.35,7789.46,58.26
5606.13,832.68,385.12,2893.81
5641.39,4087.4,654.96,6844.09
6783.74,3218.17,1191.83,5751.72
3704.2,4428.11,4259.41,1332.9
1171.07,6298.55,6917.67,1861.02
8443.95,3668.57,7486.17,217.89
4059.9,151.84,3627.64,7130.88
8418.69,5058.37,5583.15,8028.88
2952.9,4410.65,3960.54,8942.1
5274.08,2155.13,1260.2,3685.5
3346.75,358.43,8128.53,140.54
402.1,7525.31,5261.06,4410.9
338.99,1397.61,4162.87,9802.92
8292.7,9797.91,8246.9,2543.85
4424.15,5349.13,4859.54,2721.79
7974.31,6942.31,254.5,5408.61
117.75,37.3,6277.11,3119.16
3538.65,6228.46,1297.76,880.0
4155.68,5734.91,5672.84,7684.77
2106.52,3094.95,4294.84,5059.09
8842.1,4000.37,2136.1,5646.15
9686.28,2404.05,95.25,326.6
3333.43,8865.78,4080.19,6920.08
3271.28,3679.78,4063.01,5447.98
6518.34,3821.37,2051.96,5698.94
5930.21,3437.98,9521.51,4396.81
2631.81,4472.67,8432.08,4276.96
3961.58,8378.51,4538.16,4200.87
6208.35,2504.72,1887.24,3125.01
8180.84,6834.6,7431.2,3015.79
8304.06,263.43,244.44,4950.29
7391.78,3816.7,369.56,4369.61
5370.56,3908.65,556.76,8342.52
8678.89,4651.69,1738.91,1828.32
2396.31,9917.19,8360.46,1550.02
4421.87,8711.38,5055.88,5593.2
1128.56,9720.7,7908.11,2067.57
9907.72,614.75,4893.03,8259.55
1142.4,6174.02,5483.95,1688.29
1056.28,1624.28,7923.48,2644.46
1388.49,4590.19,182.41,893.4
9878.59,35.3,3540.74,8239.69
1580.67,2225.8,1512.34,1380.73
2977.14,7208.15,7390.62,8082.63
7124.67,6784.81,4655.54,730.66
5209.41,1940.56,7252.08,3232.06
9149.91,5341.77,164.39,1688.06
6318.95,2292.94,1521.32,4933.14
7246.63,3660.0,8021.0,49.27
5360.91,3531.64,3489.19,9423.63
2769.13,7055.3,9043.36,9352.89
3457.33,4594.23,7689.07,1293.89
2243.44,4818.34,6241.92,7556.03
1613.7,8020.57,1560.21,7427.71
7346.72,6013.27,9233.96,9609.97
8113.18,7413.97,6014.24,4061.31
9353.74,2098.59,5212.27,8674.56
4092.2,2232.25,3660.49,4841.16
9314.87,710.08,7176.78,3138.68
4867.02,5480.33,1039.31,2362.77
2066.76,5131.95,9039.49,8374.7
3370.25,7418.46,3799.53,1097.28
4088.27,6652.22,339.91,1201.35
5613.44,1805.47,5901.61,3236.84
2392.98,3965.26,795.98,4776.72
4771.89,871.21,3071.79,5025.67
9916.64,7154.38,9992.31,8112.19
1056.03,8443.71,2747.12,2684.6
7256.91,5571.64,523.41,9520.35
7401.25,6020.81,8610.86,5226.25
9744.07,3200.64,5051.09,7084.36
7832.4,8539.8,5820.52,3807.58
3854.18,2276.88,8569.4,1663.92
4202.65,4474.01,6173.61,8404.39
7909.69,3056.34,191.23,1713.18
8673.52,8812.15,8440.88,6783.41
4141.49,7926.57,4338.7,7543.81
2826.07,9850.93,9064.4,3608.52
4777.41,2038.21,6782.45,4606.42
514.38,8531.83,8433.19,8551.73
5950.24,1949.75,8618.11,9205.71
4369.45,9809.42,379.48,8813.83
2482.15,8054.85,8057.3,2671.59
7661.15,1683.47,641.4,6717.48
9651.04,2018.03,9791.65,230.87
9594.4,7823.34,5104.47,6880.88
8771.16,3517.94,9374.94,4694.13
1837.85,5715.39,8599.62,9702.53
2515.35,37.69,7339.34,7316.85
6824.66,3953.33,458.78,3333.74
4019.14,3560.07,8164.81,9525.13
7228.29,7737.49,189.22,7147.02
8978.1,6685.99,4836.56,8602.43
1802.54,320.83,3936.73,6474.01
1745.39,1764.44,3507.3,6588.61
8816.14,7413.96,1423.1,907.43
8514.83,7952.68,6189.83,7060.83
6180.09,7859.07,3112.06,1021.63
4353.09,8465.43,8648.57,7664.03
2133.5,9706.33,6153.29,5374.27
9289.65,5060.62,9024.08,3953.77
3097.65,6962.99,8212.13,8755.27
1016.5,2689.66,8204.45,8711.19
6565.43,3111.05,292.08,5304.58
146.04,6707.04,4669.16,8034.68
3986.41,600.13,3573.13,1553.4
6985.78,3934.2,8597.38,8610.56
4564.26,5274.68,2683.25,3545.78
3256.15,8567.73,2397.2,581.17
1755.03,1666.11,9095.55,7291.94
7631.73,3221.76,4938.47,9909.59
7406.58,7199.63,4784.62,7365.22
7572.41,1337.45,1621.77,6045.01
3255.15,3361.43,8717.16,4982.55
4723.13,4643.15,9530.01,627.68
7917.6,4501.7,113.4,1937.3
7585.65,6582.83,9249.49,9266.84
6405.72,935.75,7328.28,2806.77
8043.21,3621.04,2532.59,7090.05
1826.24,7439.74,9362.03,6185.15
6711.47,6737.54,6472.34,8369.08
6436.28,5831.21,1090.97,5301.37
614.72,8654.07,4220.39,888.83
8477.95,5509.71,5916.31,718.22
4711.93,9196.77,5786.36,7919.95
9427.71,2430.71,8910.09,3024.58
1327.23,3384.97,1060.17,3048.54
2248.69,4889.59,6534.22,8900.68
8573.19,6279.75,291.75,1306.78
5464.11,2166.2,3983.56,6777.64
9828.78,887.37,4133.89,8989.4
9213.2,7416.8,9847.02,7332.88
3167.85,5124.01,9327.69,5067.83
9633.84,4220.28,1432.81,4009.41
3881.53,9190.52,6013.97,1203.27
5094.9,8223.28,6925.8,6087.34
5845.65,7169.21,4108.5,7292.37
5902.34,249.01,9840.55,1483.46
5870.98,4251.1,9734.48,3386.12
5812.04,8272.05,266.82,1678.02
728.49,1879.6,4716.93,2913.99
3016.93,7697.61,1323.97,5252.58
7252.48,3980.92,3269.04,8743.91
1382.43,3402.97,2342.77,3034.09
7505.35,5414.19,1442.58,2106.78
8263.16,5137.67,2532.58,5656.27
6646.06,3430.67,7244.1,5581.48
9707.74,8596.81,9056.79,7177.47
7637.93,6225.31,9811.92,3699.21
3012.61,3572.16,9940.05,5159.95
3275.26,4321.49,5472.81,5433.03
7718.21,2701.01,2948.73,6392.57
6985.34,5075.55,6832.62,2077.15
8465.76,7812.14,6936.6,7061.33
1117.1,2858.05,8400.03,4029.32
7821.6,7355.93,1842.07,3249.67
3281.79,4584.69,9154.5,1111.23
2320.85,3222.82,4085.64,2061.38
6219.08,6182.62,1430.95,5180.22
7130.1,7315.86,5895.33,6505.64
2114.54,9076.83,4239.57,5711.81
7609.67,1592.03,7460.7,818.02
1407.86,8898.11,7732.07,9440.97
5800.63,7164.48,8856.99,3047.42
7132.0,8465.31,4281.24,3575.63
5009.55,8091.79,6283.48,5266.52
8653.8,325.95,2172.41,3353.92
7658.9,6759.47,3956.79,8224.44
9954.81,3086.8,3174.79,8545.43
8398.81,6831.27,3634.94,5206.43
