ATTR1,ATTR2,ATTR3,ATTR4
665.97,964.6,293.99,707.39
704.52,641.74,494.38,103.5
732.9,723.9,731.62,118.32
906.41,215.71,142.71,586.9
927.1,615.5,674.57,948.01
824.4,475.43,191.61,86.65
736.17,311.59,980.94,664.75
53.42,669.54,980.32,398.28
588.15,721.36,631.1,491.16
533.98,375.16,277.94,907.89
104.49,734.73,519.44,258.24
688.28,896.12,198.67,196.6
49.6,532.02,525.61,535.16
717.48,150.79,286.23,849.27
829.1,829.82,229.91,407.59
126.94,847.34,139.79,806.57
733.47,32.17,656.27,921.97
935.81,14.63,761.95,15.78
849.65,992.9,351.56,510.69
895.77,775.58,527.74,459.23
206.25,782.47,683.95,462.79
689.28,297.12,533.48,73.3
122.9,81.6,992.65,802.69
86.9,107.31,796.72,391.04
451.27,868.56,146.38,654.99
670.21,741.34,649.06,68.35
427.5,828.71,940.45,643.97
687.46,201.52,105.74,360.88
604.88,898.31,914.46,385.15
578.32,732.59,281.47,329.44
33.4,788.02,291.77,384.05
437.68,293.97,771.26,462.88
604.06,545.0,57.56,740.56
145.86,662.69,305.56,575.59
920.88,648.0,617.2,450.23
441.34,555.53,624.66,16.5
556.37,250.42,505.04,723.84
482.73,34.31,664.77,514.53
690.19,827.21,312.47,903.46
414.37,637.66,270.84,74.53
921.05,147.87,634.8,537.59
909.76,253.19,28.65,412.87
970.33,623.12,589.45,875.15
254.91,44.93,878.99,147.03
861.52,814.54,726.84,440.5
538.49,561.73,523.64,902.55
419.06,666.41,488.58,87.24
279.28,266.09,331.33,339.59
259.35,648.91,731.64,200.97
840.92,480.88,629.55,555.25
89.42,425.86,464.77,45.51
147.9,581.99,337.3,737.52
569.34,863.63,640.02,936.16
116.5,34.06,561.14,159.72
102.46,296.99,961.41,876.79
549.66,114.88,212.88,192.59
76.65,192.79,130.44,874.59
202.61,274.02,733.25,628.32
952.72,858.58,536.38,102.29
900.58,587.24,125.6,645.21
282.38,501.3,12.33,889.85
101.94,902.77,642.73,171.6
364.35,365.3,916.0,740.62
486.43,350.64,446.16,280.5
185.28,513.04,329.83,465.71
146.29,13.02,704.76,8.55
332.21,91.35,939.4,670.23
139.9,281.99,826.95,807.59
627.25,315.22,434.02,177.93
116.52,545.08,431.76,748.85
193.42,658.0,81.27,980.78
586.45,262.8,369.74,295.31
912.8,564.45,105.76,139.04
359.14,486.55,391.97,251.57
40.27,960.61,737.32,16.91
453.04,567.12,579.73,151.41
440.79,725.29,252.18,965.53
518.51,277.01,479.68,672.57
701.83,731.59,377.02,440.24
811.29,588.65,351.31,926.8
492.98,466.38,6.23,769.65
885.74,867.38,734.33,473.79
683.48,616.45,963.39,211.67
535.22,331.98,700.77,636.07
722.09,659.19,367.01,835.78
455.1,885.75,882.15,21.0
483.64,925.39,891.0,201.14
111.46,480.9,401.78,689.07
452.28,640.53,73.28,935.6
187.06,669.1,298.39,800.28
381.43,514.08,973.38,167.25
303.59,36.89,145.94,299.72
114.19,513.78,15.03,428.64
340.99,454.99,70.26,591.87
457.69,169.31,820.73,521.79
966.82,728.01,314.36,95.94
34.64,995.61,916.05,518.11
799.49,688.28,339.31,872.34
897.63,541.72,969.74,765.73
351.04,90.21,756.13,140.41
510.43,610.46,600.57,298.01
797.95,820.67,118.8,186.64
838.27,553.03,161.73,312.09
688.75,878.24,170.95,361.37
667.44,845.16,544.36,49.3
833.13,599.45,56.46,674.69
950.31,124.42,269.94,707.69
749.93,697.24,396.91,231.42
160.52,635.43,641.83,788.48
31.75,639.11,806.6,254.83
284.66,93.8,786.2,237.29
220.0,365.6,572.22,258.06
475.29,540.11,786.95,589.86
891.46,373.62,373.01,619.62
300.72,954.11,728.76,718.95
161.74,974.03,128.79,682.86
175.04,393.88,918.75,664.83
708.06,179.22,15.83,135.76
781.76,771.28,892.0,239.01
952.63,87.95,700.81,264.35
206.94,947.32,364.51,223.27
11.05,226.35,937.67,471.43
253.23,695.77,316.12,6.16
703.98,338.96,671.66,167.81
497.79,406.13,730.8,33.68
118.37,658.51,23.37,571.83
987.61,22.01,363.45,634.49
836.63,352.49,287.64,314.19
520.12,640.61,202.8,145.92
339.33,572.06,981.19,311.51
933.63,333.85,915.29,980.08
295.62,994.77,406.89,621.67
40.92,891.6,73.03,975.42
684.78,863.53,923.47,255.54
213.89,616.08,975.73,789.56
135.29,135.53,156.93,880.31
797.95,930.92,187.31,232.74
459.04,689.5,330.42,177.63
619.2,993.3,420.29,906.92
132.26,606.88,33.91,498.93
187.38,621.61,36.56,502.91
753.41,459.05,732.42,962.42
782.65,237.01,654.59,619.67
837.66,28.76,415.71,251.29
818.21,50.2,593.43,191.3
268.86,217.67,877.75,266.47
196.62,536.56,173.39,591.96
159.32,349.13,239.43,267.16
269.92,676.86,586.04,930.14
42.13,615.18,212.23,524.82
597.71,573.95,69.11,428.66
587.66,950.1,472.92,799.04
754.74,936.36,520.95,585.13
518.49,860.58,623.41,205.35
287.3,941.13,761.27,340.3
926.05,206.58,927.54,770.82
26.86,209.39,882.33,422.48
92.99,661.79,988.93,672.77
909.05,318.41,611.94,624.83
622.24,721.08,894.79,382.91
100.25,255.95,951.87,97.58
174.55,390.59,35.52,963.62
156.73,991.33,961.9,202.2
273.19,105.36,63.27,727.46
179.99,704.69,956.8,574.36
47.39,130.87,160.81,86.71
66.91,293.79,33.83,62.15
683.97,590.34,555.71,601.96
353.48,70.62,401.04,579.28
53.59,548.82,458.06,953.92
7.11,583.96,580.87,831.49
257.92,465.55,53.86,242.52
539.45,996.51,846.85,809.47
306.77,521.07,755.87,602.39
555.46,890.24,539.96,438.62
526.62,514.02,555.04,962.05
16.83,746.72,489.94,545.32
987.73,94.6,304.91,698.54
607.84,527.19,177.78,20.35
281.96,877.48,558.95,486.18
291.94,779.71,695.24,257.53
815.95,912.27,413.91,91.05
369.56,648.16,857.04,306.69
421.05,863.39,208.59,569.05
778.15,419.21,56.87,713.07
975.98,977.92,844.88,363.84
354.67,18.94,653.61,143.8
527.16,990.68,720.03,915.62
227.1,187.97,456.57,455.9
346.49,885.12,64.09,719.6
229.09,215.75,986.48,705.35
659.94,332.47,354.06,567.94
824.54,876.33,841.92,656.67
775.9,374.15,364.15,140.11
526.56,12.05,637.06,291.39
47.28,785.93,163.79,55.99
677.34,17.2,860.64,144.87
261.69,778.5,696.53,639.19
601.33,681.8,982.04,434.42
442.77,537.88,22.11,979.1
642.99,286.04,409.45,202.52
539.93,5.39,134.48,224.94
845.5,561.86,264.45,48.42
374.32,460.78,93.39,984.89
36.41,761.37,5.23,243.29
974.43,486.89,784.66,820.66
700.99,452.83,512.13,666.96
911.59,679.31,123.17,896.37
270.49,242.68,697.02,214.15
245.98,662.72,797.07,992.68
195.8,655.08,740.97,459.32
887.9,233.59,96.02,823.33
635.04,429.73,644.94,771.28
578.4,994.66,102.03,685.24
441.88,925.83,234.78,78.53
40.89,974.42,263.11,903.72
71.34,79.36,474.68,946.27
935.72,824.63,432.3,840.75
225.76,85.29,974.94,256.82
716.31,607.68,772.68,234.78
982.84,808.14,889.57,534.36
995.44,133.42,230.88,504.33
473.57,827.64,293.76,596.24
122.49,278.12,23.35,205.5
60.83,436.79,97.41,886.9
274.39,411.73,996.19,292.68
71.71,273.44,224.6,324.19
157.83,806.76,380.69,482.0
848.44,450.12,565.34,827.38
789.61,422.31,297.33,384.72
762.14,576.61,743.09,493.37
105.35,309.48,568.17,355.32
293.8,146.09,776.77,260.3
235.92,732.29,227.6,633.17
547.39,451.87,297.84,47.68
682.68,460.85,810.54,650.49
374.11,89.59,281.99,772.31
681.22,22.05,319.13,243.78
531.79,521.87,326.97,651.57
568.43,415.88,690.08,217.02
973.96,880.08,379.11,844.68
40.24,602.82,445.42,777.13
971.33,880.0,404.35,433.17
946.33,306.01,400.81,772.6
78.08,785.92,208.1,566.98
629.99,343.5,823.15,301.91
33.26,964.31,304.33,514.49
232.57,687.5,407.95,530.91
183.69,463.73,746.69,135.57
881.5,201.82,789.81,642.93
616.55,377.53,589.8,449.53
660.59,539.11,926.23,351.02
318.27,589.93,342.79,184.81
567.64,837.02,638.15,597.46
498.87,156.12,401.4,573.28
800.31,156.9,465.72,599.31
212.64,45.73,841.62,998.65
663.07,976.38,758.79,527.86
193.4,963.22,336.93,482.55
113.93,472.52,633.73,416.15
978.2,492.48,683.7,346.18
401.51,8.3,219.59,941.37
775.28,698.89,777.0,602.47
204.56,579.31,352.67,935.22
272.2,242.94,213.77,225.15
943.96,812.01,654.18,437.6
896.89,332.91,272.01,186.8
11.48,591.98,90.13,981.99
861.47,523.59,243.94,502.62
33.39,792.51,191.36,298.03
409.12,576.96,336.53,725.57
256.02,867.88,753.98,394.04
59.79,748.42,250.09,953.98
330.2,806.85,281.58,845.79
605.61,545.37,451.77,460.05
671.61,443.34,193.65,178.13
293.7,84.49,490.38,207.13
671.35,443.39,142.66,291.33
565.3,609.28,147.82,890.03
174.73,696.64,585.98,57.31
919.27,604.88,377.75,540.02
809.69,923.92,9.28,820.51
643.99,786.22,297.13,131.6
922.7,858.74,920.07,798.5
205.71,433.01,839.98,311.31
165.72,168.4,570.54,557.59
169.82,989.84,495.51,377.35
178.49,550.79,901.35,512.7
296.99,410.65,675.3,367.73
605.27,92.41,18.74,951.83
686.01,659.66,900.21,864.69
443.31,204.56,382.58,332.37
408.5,136.02,936.07,470.57
832.8,928.64,135.36,703.09
13.08,478.5,555.42,953.32
650.27,333.75,309.29,10.68
574.39,442.44,751.51,22.98
839.79,42.53,594.78,416.25
6.71,48.46,938.88,963.72
79.72,797.95,75.53,273.46
326.83,568.77,726.64,503.34
69.17,622.28,445.86,359.13
222.48,201.2,174.98,36.03
219.81,665.45,279.27,800.98
496.21,315.82,742.76,87.23
593.03,202.16,278.71,552.21
318.04,269.17,820.38,467.45
5.25,24.99,997.19,201.34
732.39,13.21,29.47,574.57
74.87,771.64,252.67,447.07
592.18,320.15,247.51,407.93
756.39,525.75,557.12,986.04
294.68,784.01,400.06,216.31
781.19,192.54,273.13,17.5
506.04,167.89,597.01,621.47
287.51,281.32,229.29,833.8
199.32,263.67,80.86,691.09
490.28,253.75,217.75,436.11
266.7,562.86,421.77,759.14
137.39,58.96,261.07,971.65
468.56,199.9,516.87,580.08
166.67,436.8,260.61,423.22
660.92,853.12,402.93,380.03
234.44,132.56,588.52,769.0
802.2,944.45,842.69,208.42
78.34,582.47,358.92,147.4
962.39,726.7,613.03,277.47
394.17,525.6,948.55,189.16
589.99,82.61,225.27,927.35
741.6,264.2,320.59,594.23
865.15,827.86,514.83,74.58
297.34,355.42,360.02,167.99
510.41,658.68,608.73,480.85
488.59,677.35,626.82,903.99
942.59,823.05,226.84,504.75
890.1,881.3,599.4,233.74
760.08,529.68,158.75,750.12
259.08,601.89,619.07,919.45
571.49,345.67,437.5,703.66
831.33,773.39,980.96,875.67
654.74,249.52,266.22,656.81
486.46,64.09,914.99,115.84
469.53,953.52,325.0,802.62
579.22,409.25,653.92,346.43
589.58,0.51,296.58,736.05
519.56,308.69,238.09,985.42
226.17,278.57,582.29,157.33
284.91,511.62,344.59,960.85
434.01,863.86,959.02,320.38
903.16,918.51,941.17,88.67
268.2,93.95,667.69,851.77
338.39,854.11,707.55,904.96
680.26,851.75,67.53,913.85
9.51,866.32,675.96,831.41
330.58,224.07,936.87,242.65
820.57,836.33,72.43,561.69
847.84,768.26,12.18,787.57
560.22,891.34,253.94,493.75
323.04,951.87,693.27,428.19
343.98,166.73,315.83,601.7
54.15,666.15,661.95,918.31
759.91,994.34,456.95,267.68
454.93,821.67,763.47,987.84
879.39,709.06,571.56,385.65
908.42,146.51,32.31,695.68
679.28,245.49,159.15,925.0
710.31,852.69,936.4,714.03
187.56,628.53,375.85,403.14
2.54,491.25,774.18,228.36
129.31,362.65,299.41,848.09
170.11,673.98,895.35,897.97
242.75,28.51,268.01,94.08
842.16,846.29,620.11,318.27
262.26,442.92,69.87,84.61
587.74,567.12,343.79,398.78
13.98,581.06,507.34,725.34
414.41,449.29,39.83,783.52
135.51,691.48,362.67,666.91
552.02,531.33,392.27,518.56
514.04,319.52,200.14,81.38
586.25,970.54,60.93,776.08
885.72,195.84,338.24,590.52
710.77,657.55,511.62,513.2
310.09,300.67,887.61,822.41
526.75,710.23,146.05,15.71
714.64,819.75,897.57,175.75
18.07,601.4,204.52,5.59
58.42,711.67,951.51,977.33
418.57,519.96,22.33,719.28
64.3,174.93,433.34,165.51
662.57,966.7,636.77,625.29
186.36,143.6,427.52,761.61
761.0,862.23,224.42,777.02
350.62,721.33,174.4,473.23
554.02,674.57,724.99,153.43
915.24,2.86,959.84,872.41
336.46,878.14,244.91,741.77
630.26,233.55,712.76,5.93
338.32,930.23,68.11,868.66
562.13,984.18,620.04,30.78
954.36,574.12,87.17,743.2
469.63,587.68,228.73,731.23
359.17,573.81,889.53,251.2
221.11,891.7,938.28,630.25
79.11,908.82,420.3,822.65
320.47,744.52,512.48,556.69
856.78,780.75,244.95,901.66
551.9,280.94,877.84,517.82
302.81,58.56,303.23,219.41
525.34,631.15,10.96,230.97
463.06,606.24,7.27,599.43
796.04,96.89,547.78,272.59
642.38,124.44,427.6,903.51
717.27,188.93,55.66,138.26
345.77,695.35,552.02,683.28
809.15,831.6,485.99,885.34
396.61,962.02,408.9,214.7
231.03,957.46,546.39,415.79
841.06,914.1,507.97,874.87
278.17,771.32,623.0,434.7
196.77,410.54,773.0,666.9
525.43,542.82,718.36,644.74
510.77,313.06,202.65,64.87
554.78,750.12,418.49,605.76
94.69,130.87,387.6,878.13
388.93,126.67,463.53,155.78
857.81,522.93,768.47,982.66
449.59,393.45,962.21,470.42
714.67,158.79,133.76,192.83
530.6,180.98,839.31,427.51
42.86,153.74,427.32,873.5
464.81,511.45,195.85,633.26
393.71,495.67,290.42,864.38
246.11,572.25,927.15,889.96
247.06,122.64,691.31,975.27
984.2,654.86,294.3,120.5
852.53,445.43,662.68,278.68
132.2,77.32,314.95,365.03
760.84,837.38,993.66,210.58
530.86,657.97,53.56,655.03
90.6,460.32,669.42,580.78
63.63,807.04,327.74,34.0
970.06,723.26,793.68,678.84
384.97,464.05,54.07,161.13
834.28,983.17,951.76,451.01
405.62,533.28,625.01,434.99
820.02,671.73,823.37,608.52
102.99,836.24,249.55,226.17
589.16,541.58,738.04,794.66
90.82,754.36,550.39,419.67
899.61,707.41,399.14,561.12
880.12,334.62,922.81,266.41
959.17,532.4,557.42,350.01
594.73,716.95,346.67,157.72
155.13,605.81,392.38,443.18
736.49,197.98,83.76,219.86
899.44,40.17,940.63,720.87
809.25,689.59,539.07,547.01
312.59,270.11,299.65,312.17
489.86,284.24,267.59,377.22
586.47,931.02,51.41,156.63
678.6,144.11,263.62,313.06
103.86,466.1,393.7,110.32
437.09,719.44,930.04,706.69
444.87,602.69,729.92,38.12
873.38,865.87,428.03,700.62
333.48,160.18,296.25,330.15
869.13,11.5,483.09,783.37
540.24,280.11,776.25,112.92
318.23,286.92,426.26,304.32
484.66,848.92,697.34,294.99
264.24,863.52,457.95,25.91
985.79,119.19,432.67,90.82
292.83,571.99,242.55,352.55
742.29,522.04,113.57,258.62
338.77,364.05,642.07,127.15
107.9,46.25,396.93,805.93
739.34,737.71,791.54,872.19
722.15,451.44,334.84,71.07
510.57,657.22,1.34,191.72
898.2,57.16,138.59,503.47
797.35,404.25,358.62,532.21
918.14,876.19,598.13,287.25
490.37,914.55,964.96,901.8
691.35,802.51,909.14,73.46
666.71,897.93,925.38,74.59
5.01,751.92,568.97,301.57
512.65,608.47,704.39,296.44
796.48,243.95,748.89,569.77
360.68,901.76,908.14,527.55
73.06,681.67,393.84,450.56
962.95,482.96,302.72,437.4
557.43,395.35,871.58,534.6
773.95,572.54,251.09,624.75
719.5,245.34,796.91,670.83
407.88,633.86,349.69,556.16
811.75,885.77,254.35,445.31
55.81,83.9,451.71,400.16
266.59,656.61,229.85,923.1
56.04,612.19,379.83,929.48
820.45,716.34,67.31,211.91
49.15,260.24,780.41,740.59
624.53,133.52,942.18,578.19
107.79,443.87,797.72,35.2
789.22,256.96,664.58,529.83
988.09,886.01,118.27,973.88
616.74,825.23,503.75,387.43
400.87,214.23,564.69,411.87
428.5,830.19,949.92,967.87
377.91,665.71,418.43,499.98
232.43,302.8,271.22,486.51
671.15,669.55,652.72,318.66
297.14,656.48,990.32,16.79
962.94,523.19,578.84,117.23
850.19,118.96,140.19,506.4
845.44,351.85,332.31,854.21
784.03,752.26,703.69,725.95
241.83,403.82,490.13,626.31
251.5,602.12,375.79,622.26
863.72,720.64,788.75,31.61
660.08,657.5,224.76,648.78
668.7,11.52,274.54,142.47
298.09,267.87,258.0,339.36
809.06,431.19,691.36,133.96
367.05,608.6,657.99,740.63
188.85,941.39,222.88,255.45
272.32,440.9,318.09,96.8
477.01,133.0,410.32,374.49
226.71,831.53,890.28,477.9
637.24,406.08,431.35,204.18
55.45,57.59,931.54,525.67
611.67,129.43,666.82,585.54
603.04,661.17,470.16,702.05
563.42,256.26,536.79,773.24
968.38,823.28,132.1,560.37
552.96,461.64,106.98,506.65
318.19,992.86,291.67,644.61
170.34,453.51,838.87,229.08
655.37,997.31,453.73,832.96
597.93,439.26,658.31,204.84
505.15,941.86,194.73,469.2
366.19,0.48,179.34,463.3
986.03,908.57,451.92,494.55
744.58,841.75,872.24,585.02
927.36,173.92,150.11,862.96
529.54,778.62,136.94,338.84
755.6,888.63,87.87,350.46
289.5,641.84,712.17,340.91
22.78,212.33,89.07,452.7
952.23,714.78,551.44,807.93
720.62,304.82,642.3,643.52
286.85,527.51,569.91,67.78
75.11,24.06,647.2,129.5
389.04,989.16,975.38,145.88
228.95,295.74,151.83,561.06
434.72,529.3,87.51,325.57
554.48,330.05,610.88,848.33
309.41,806.08,145.7,965.43
440.68,613.89,118.92,845.5
119.31,936.83,697.69,978.78
525.7,98.77,486.91,244.66
301.94,231.99,134.35,100.09
745.78,242.96,820.83,723.32
823.27,333.64,473.44,461.82
226.8,76.83,336.99,868.42
682.85,358.3,188.9,606.39
894.44,173.61,449.75,35.84
971.74,936.3,197.58,770.49
547.49,228.33,288.39,620.79
213.88,390.59,911.2,121.35
119.86,887.85,563.57,833.85
266.11,718.78,8.12,37.02
677.46,611.18,474.92,207.39
228.8,970.6,302.34,897.25
391.01,95.04,271.38,261.86
949.5,276.72,809.89,426.9
688.73,530.71,577.53,62.53
695.47,173.61,605.33,992.16
185.58,776.78,905.25,956.36
905.26,609.0,57.53,397.13
874.4,423.71,211.27,534.39
465.38,250.45,671.59,630.73
983.49,868.76,748.72,290.84
654.39,45.14,764.3,782.45
151.35,205.09,939.89,548.84
562.63,516.68,737.88,218.3
628.04,250.1,971.95,305.39
543.7,594.74,691.08,698.14
856.64,785.97,429.66,653.36
778.31,686.17,24.97,31.68
382.23,88.56,632.39,745.81
841.65,56.26,33.1,714.66
20.46,915.01,256.82,162.41
425.96,510.22,365.67,348.93
600.29,380.27,808.4,168.45
846.52,334.06,132.53,831.69
815.47,477.42,922.87,71.75
381.28,702.97,505.98,131.62
538.46,505.66,255.61,696.47
314.44,367.42,373.75,866.98
767.76,442.96,136.03,802.06
279.07,592.64,134.37,484.9
300.78,409.95,769.86,610.66
624.67,763.73,679.4,303.22
209.1,311.88,916.77,608.46
565.68,612.61,65.91,812.78
336.12,203.71,557.55,183.27
811.2,830.84,184.72,14.36
721.67,358.21,611.53,107.08
690.74,175.25,592.22,318.57
105.72,828.38,570.86,425.49
283.22,77.07,788.4,77.26
104.38,11.02,135.96,633.49
666.77,918.56,584.38,814.68
786.46,228.44,214.85,712.07
941.24,735.13,150.28,890.97
471.92,865.25,485.09,736.11
911.59,786.67,877.43,83.8
676.15,573.15,668.92,451.25
856.17,260.12,971.17,342.72
372.55,72.63,824.09,695.18
951.39,279.22,385.69,192.73
954.57,526.82,978.79,219.92
556.08,567.73,584.83,230.57
354.84,495.69,854.71,910.88
22.67,583.76,781.91,60.77
327.04,985.28,244.1,188.95
364.18,938.82,293.59,27.26
279.14,624.84,581.58,758.76
158.14,820.25,395.98,315.78
508.37,999.63,351.69,39.28
680.43,973.12,450.17,930.36
862.89,693.79,295.1,800.21
6.55,965.75,564.1,414.11
880.77,80.22,744.43,722.29
413.55,464.3,679.19,504.41
641.38,554.78,220.06,696.89
592.77,817.2,674.45,183.16
628.66,717.68,926.9,195.37
963.89,800.26,615.76,681.37
680.38,962.32,127.35,55.17
421.02,307.99,84.8,925.57
380.98,134.23,275.1,438.18
299.6,269.47,672.47,83.24
928.68,980.12,875.44,795.01
274.21,616.35,6.06,665.17
807.91,640.52,437.04,385.48
618.36,446.38,557.49,307.17
264.4,678.15,924.02,368.83
19.25,156.05,662.53,653.5
691.55,791.45,978.53,749.91
210.5,948.0,226.48,939.98
48.43,392.18,271.79,212.6
808.53,888.4,949.86,927.94
49.15,257.32,149.47,845.0
19.43,2.79,802.47,523.69
463.92,645.98,14.91,758.35
432.07,150.64,804.87,689.38
637.41,320.75,222.81,424.76
868.8,639.57,854.48,785.87
829.28,132.55,277.42,937.13
256.29,102.33,906.01,320.57
233.66,723.76,9.52,891.59
751.41,391.71,255.44,482.81
91.25,647.53,481.5,238.48
98.19,199.83,734.33,868.13
19.19,748.74,352.56,539.79
375.2,299.38,497.58,839.17
296.75,140.97,892.1,439.88
861.52,348.08,77.38,795.22
156.24,215.42,583.68,395.18
628.04,752.07,629.6,892.88
624.92,816.55,645.67,595.61
115.63,849.0,708.47,25.01
36.78,936.98,688.83,753.63
576.19,201.17,885.37,497.94
510.83,523.81,664.44,428.43
541.51,413.26,976.04,640.64
980.04,553.76,976.09,497.76
163.39,953.07,1.2,22.48
196.69,198.44,728.95,970.83
916.49,186.45,433.67,461.97
536.57,927.88,889.04,641.25
716.17,163.59,423.03,886.09
907.39,958.67,830.13,723.58
242.74,983.91,233.83,233.86
533.71,621.97,795.6,949.92
920.4,479.28,317.7,405.38
682.65,217.94,516.82,935.6
294.46,778.77,51.06,762.67
126.83,95.42,371.17,256.67
804.79,346.97,417.19,501.67
317.91,134.33,547.07,750.04
205.68,580.27,761.7,772.65
476.06,581.23,416.25,177.02
754.58,380.47,468.59,495.87
705.95,540.81,225.04,837.83
995.12,75.78,876.93,877.6
530.25,804.67,726.69,198.11
828.54,126.21,621.03,256.8
648.14,927.67,7.96,612.7
497.77,504.63,356.01,676.37
981.37,390.21,592.56,885.78
346.52,396.65,593.3,824.62
745.64,241.12,771.11,337.32
885.25,332.79,678.32,569.22
439.42,198.15,355.68,47.69
673.75,854.1,554.03,205.66
99.56,181.21,408.32,428.08
524.75,417.34,197.54,860.87
904.05,251.28,466.65,625.32
440.35,931.41,666.43,602.27
126.91,29.58,664.2,872.89
857.44,4.55,261.7,563.89
656.11,284.78,380.36,235.66
335.05,201.41,821.73,830.44
780.67,561.65,648.62,645.59
451.57,372.15,36.78,11.84
867.24,801.52,763.88,499.92
875.89,565.7,21.5,156.57
53.06,135.48,954.83,742.63
83.12,973.51,801.38,490.06
461.42,764.57,101.45,974.35
435.88,134.97,924.35,108.72
653.91,182.33,511.21,503.22
787.01,515.0,933.15,971.72
233.6,100.07,850.37,739.39
397.46,164.31,754.9,114.88
366.53,949.55,489.09,293.1
55.9,88.43,803.33,253.73
264.27,438.32,178.16,145.74
833.19,437.17,813.3,902.23
850.98,542.77,780.48,339.24
113.15,181.08,70.0,909.59
25.79,922.09,111.95,897.48
904.24,930.73,433.86,282.18
387.78,115.44,945.89,587.1
489.24,681.67,503.49,110.08
191.97,214.96,64.16,988.29
183.78,64.88,355.75,59.02
854.77,423.68,248.19,140.54
69.91,929.86,494.32,324.34
752.25,838.81,190.54,877.38
948.28,709.59,832.32,657.14
201.82,954.69,691.39,153.78
282.23,702.3,320.63,854.81
114.27,750.94,434.01,653.6
390.02,103.53,919.78,494.32
239.86,953.97,667.98,42.54
335.62,969.45,26.43,89.91
878.41,376.93,489.84,317.44
595.57,620.52,18.14,188.62
301.36,543.4,489.59,594.2
91.76,356.84,836.08,388.98
158.67,684.15,0.82,779.65
176.03,240.9,373.67,990.85
127.78,822.21,422.47,414.46
655.37,776.63,920.03,816.73
921.56,399.26,863.47,26.44
453.34,402.94,293.33,794.66
273.18,533.84,436.21,463.3
875.09,922.67,230.51,450.93
722.91,318.33,47.78,35.75
195.72,961.13,693.42,435.11
654.7,713.04,12.86,731.66
234.2,793.98,413.89,305.67
499.98,763.97,384.85,811.03
918.12,603.04,63.46,947.64
501.63,860.03,184.38,463.6
864.19,479.73,524.62,637.05
587.68,2.66,103.28,853.02
716.88,504.53,440.75,234.53
488.1,691.11,445.34,600.54
451.43,565.41,298.11,786.87
591.29,234.18,552.26,246.16
335.97,892.53,721.18,566.79
429.29,865.62,670.0,563.46
849.86,774.7,519.78,340.11
9.0,649.6,623.64,853.66
235.45,200.87,380.1,951.77
490.88,585.42,137.01,573.93
137.0,66.85,217.09,458.54
81.07,390.36,45.17,879.69
254.36,941.03,406.22,964.72
820.54,525.92,116.41,538.15
209.91,880.36,564.39,597.3
95.81,440.77,727.75,584.84
269.68,719.36,877.35,433.4
473.93,392.84,855.17,676.73
503.2,338.03,709.64,657.41
736.2,840.68,651.21,840.56
770.06,779.8,887.23,710.13
124.52,317.28,205.56,848.13
673.51,806.4,416.73,507.1
688.03,389.05,704.22,496.59
432.95,507.41,562.0,871.03
333.58,337.27,769.16,751.89
533.19,886.05,847.42,742.35
668.94,135.72,454.46,38.8
777.13,183.61,575.66,304.36
222.76,387.27,816.99,929.05
330.76,10.56,52.19,282.28
542.05,161.88,352.67,440.43
198.36,398.45,778.11,310.3
807.42,341.7,640.12,91.58
493.03,969.14,16.67,974.73
102.23,938.89,250.83,304.62
496.45,969.98,267.04,209.67
434.79,517.25,196.16,653.68
304.73,968.15,835.89,996.72
776.53,575.03,780.68,310.94
279.1,566.18,198.72,406.46
478.93,343.02,677.26,58.44
742.04,975.65,872.18,243.66
308.66,905.48,59.57,989.37
819.97,796.92,613.68,991.09
226.27,236.19,333.63,753.63
935.19,929.61,635.7,664.27
839.14,360.88,595.55,982.81
179.47,867.58,194.87,833.28
612.52,741.37,942.56,600.31
831.85,977.59,40.07,384.34
456.63,76.77,271.74,625.82
282.83,832.28,861.77,378.79
538.37,123.93,49.08,310.38
96.8,538.97,315.53,695.11
771.61,625.22,470.12,467.4
533.6,799.89,738.49,71.44
746.5,127.16,12.99,815.05
109.27,205.02,28.91,184.17
216.99,40.27,4.95,22.87
397.95,588.56,981.78,726.47
847.84,179.73,936.3,481.01
46.95,620.06,45.7,625.44
896.77,937.58,232.34,385.05
481.68,386.5,903.71,733.74
46.56,156.23,390.94,964.86
975.85,220.0,154.58,90.71
447.4,232.76,530.71,424.37
125.47,637.2,297.25,661.03
315.31,520.88,766.13,443.61
706.43,195.41,935.91,449.62
105.11,404.67,532.71,4.14
722.46,74.47,471.57,675.32
806.51,903.74,50.99,87.15
673.38,932.26,270.63,832.59
198.38,250.54,814.8,301.16
786.65,466.9,262.85,825.2
865.79,365.19,252.11,868.42
635.66,452.46,948.77,670.29
648.32,454.18,653.4,572.46
517.79,447.22,874.8,203.59
627.04,450.59,295.67,189.32
751.93,461.26,411.05,595.05
912.72,254.7,500.54,328.18
486.74,299.43,614.36,127.97
86.51,551.43,790.14,257.95
417.38,964.56,567.63,829.08
617.05,909.04,641.24,265.47
865.92,812.97,108.99,501.41
219.29,806.32,137.55,741.77
135.07,573.33,43.53,509.04
922.57,123.81,995.17,943.88
92.11,47.99,652.77,707.54
503.88,622.36,735.5,197.57
494.7,18.78,440.37,667.84
487.44,182.94,625.03,814.28
883.94,441.59,723.95,443.96
697.21,162.46,970.33,356.42
795.08,856.94,600.51,922.91
800.95,392.29,277.46,300.85
624.15,133.39,905.27,213.42
863.79,569.29,296.89,959.69
