ATTR1,ATTR2,ATTR3,ATTR4
22.69,1.85,214.43,409.18
450.47,418.06,207.78,355.16
402.85,15.74,294.89,375.02
398.64,206.56,367.7,273.82
308.73,201.22,145.02,379.89
92.81,45.89,46.17,114.76
443.62,169.6,36.61,106.73
134.81,101.53,330.55,35.42
290.61,332.94,430.75,181.66
25.4,439.15,389.43,18.16
161.1,272.33,103.2,62.22
117.08,401.22,317.46,130.73
268.42,256.29,185.55,194.19
151.27,8.84,93.37,497.96
446.09,199.14,3.09,325.98
455.02,397.11,340.0,235.21
477.31,211.86,496.64,404.25
182.04,350.53,175.7,219.15
490.73,165.32,363.95,276.59
328.04,5.46,363.23,193.67
307.79,319.31,119.12,322.1
329.53,305.56,70.89,414.64
438.6,0.32,109.43,183.98
223.53,127.37,55.77,455.05
8.37,216.57,143.82,54.38
138.73,399.21,485.64,99.0
175.5,299.72,44.25,479.08
410.61,259.98,23.49,104.88
234.7,362.33,408.86,357.72
3.41,394.25,389.29,216.12
13.57,21.2,22.0,118.87
234.04,265.41,281.06,33.35
75.34,170.47,265.66,347.46
56.76,242.16,312.36,202.06
42.67,198.7,48.76,149.57
289.07,192.23,472.56,452.82
109.85,148.61,54.89,349.23
348.04,146.18,62.67,82.27
379.51,214.28,311.29,319.36
363.23,199.31,382.05,109.2
144.82,388.1,330.46,264.64
64.82,216.01,138.27,498.79
42.86,223.88,459.03,495.85
424.33,206.44,490.19,317.82
201.8,203.98,336.96,311.0
79.38,446.64,91.83,203.89
249.14,49.95,115.56,332.0
299.78,247.37,144.77,497.43
330.22,399.34,349.11,282.01
163.46,402.69,132.78,78.38
486.57,409.76,295.66,242.84
442.58,335.31,134.55,336.45
122.62,409.47,366.72,296.52
339.79,295.17,243.83,155.68
451.88,97.39,17.46,455.67
333.9,460.15,399.94,420.9
79.32,192.66,112.5,219.99
186.0,482.16,106.72,353.71
95.08,499.21,288.15,249.59
57.36,456.84,188.01,340.01
293.02,204.97,37.48,79.97
56.07,231.35,348.81,442.67
56.12,0.34,265.78,197.36
106.81,17.67,476.34,219.67
80.19,374.97,317.45,287.49
322.79,142.68,265.27,108.09
373.5,131.47,191.69,231.41
98.05,18.75,445.52,244.62
120.34,116.42,257.03,412.8
78.67,314.01,149.64,12.51
65.93,403.08,482.17,112.61
374.95,3.14,4.16,243.91
200.59,234.59,28.17,392.96
467.03,201.69,260.7,159.36
121.79,176.09,400.34,478.0
169.43,310.38,155.02,278.16
428.49,392.44,130.35,282.53
301.27,467.27,277.0,472.89
75.16,330.25,363.45,3.19
159.12,78.3,356.1,416.53
203.56,400.23,253.15,214.2
90.26,252.96,279.78,158.63
459.03,133.19,225.26,341.92
263.32,465.33,8.52,401.57
270.87,269.26,152.42,131.48
303.13,319.87,397.68,90.29
476.96,132.2,126.07,112.86
166.98,74.06,286.43,65.67
49.38,453.74,44.4,30.79
102.44,176.54,224.22,382.44
176.63,404.98,411.63,432.23
275.9,174.07,183.15,363.42
477.94,376.93,14.42,460.79
230.78,294.17,303.92,113.92
213.78,226.31,393.7,265.12
492.07,239.84,12.91,199.64
75.72,318.18,275.89,139.02
61.5,32.76,34.25,191.99
412.24,68.68,275.1,332.42
101.25,84.71,237.51,339.82
428.35,386.65,237.8,71.42
471.29,265.73,447.29,448.66
33.57,405.42,320.57,198.95
457.84,336.42,410.93,330.2
284.6,286.3,71.26,114.62
455.57,347.53,333.17,453.81
425.76,420.93,59.75,428.21
379.52,349.32,307.57,80.75
198.73,214.19,89.43,55.08
322.54,197.71,21.94,381.25
362.38,428.37,329.19,10.0
200.18,35.17,187.09,247.3
184.98,188.54,302.98,490.88
461.24,102.33,409.08,459.15
316.8,296.74,289.01,120.56
247.11,409.27,299.76,111.93
29.23,78.32,114.39,332.93
436.46,465.79,99.33,228.85
65.49,351.6,138.55,310.22
369.47,460.25,280.59,159.86
386.03,183.73,165.02,418.18
207.11,305.43,239.84,284.44
367.46,381.55,62.14,334.82
87.35,365.09,471.39,119.7
7.79,94.87,435.33,122.49
205.76,178.34,315.88,413.45
29.65,172.3,0.82,85.24
32.07,205.1,204.14,254.82
166.52,458.66,128.46,442.56
290.35,248.14,308.78,234.8
29.62,142.27,87.99,23.46
461.48,116.68,466.48,409.85
357.27,361.11,2.26,274.18
95.87,347.05,313.09,219.76
154.16,371.68,354.62,384.36
454.5,240.94,242.69,425.08
248.96,212.19,288.79,433.13
369.3,322.41,149.79,253.76
415.06,39.97,362.66,438.54
176.46,344.53,238.83,439.06
246.21,463.74,87.87,487.13
155.0,449.56,442.94,400.24
419.46,289.45,420.02,47.35
253.63,21.59,134.51,209.48
444.75,362.89,245.81,219.28
10.97,304.35,301.16,232.17
8.62,481.18,312.45,392.98
132.43,78.43,267.64,418.02
459.57,190.3,369.88,294.43
194.19,91.5,364.64,52.59
301.5,190.68,370.3,250.08
18.75,350.53,297.87,425.67
141.38,441.18,132.19,429.76
273.41,102.34,249.07,414.03
8.8,487.58,48.64,295.74
237.24,184.84,395.86,451.41
201.95,291.94,248.92,388.11
29.8,467.93,404.25,309.24
261.12,404.19,450.83,366.75
6.72,370.45,168.11,204.86
55.95,176.47,58.62,206.26
265.08,367.22,62.2,335.2
425.48,249.94,146.11,125.07
31.49,425.11,126.51,419.39
159.96,123.73,290.08,392.48
386.04,498.06,154.98,198.35
122.1,248.82,235.2,119.07
473.65,496.32,493.66,433.92
280.71,61.29,403.65,411.93
260.31,372.02,60.12,104.06
179.52,254.14,240.74,157.98
183.72,429.32,496.44,222.47
295.05,83.99,166.43,35.24
272.98,275.32,439.67,449.36
273.15,304.12,236.28,312.87
55.4,216.85,141.68,489.11
369.33,132.15,202.2,111.6
70.83,366.61,293.36,278.3
372.84,388.75,161.65,35.46
347.12,60.72,94.01,193.69
163.18,7.97,375.71,386.85
218.97,418.31,52.52,123.96
330.09,152.13,301.93,315.4
3.26,223.0,407.0,213.93
338.37,349.59,194.38,235.51
401.29,479.25,303.36,53.45
89.17,201.97,201.9,164.56
298.02,160.57,126.42,367.64
461.07,309.49,63.58,275.52
485.33,261.24,129.9,419.66
440.66,365.37,261.29,78.72
270.97,274.6,408.9,464.89
218.18,444.32,235.5,238.08
242.78,425.71,337.83,347.97
489.65,198.56,57.95,344.64
443.44,182.68,420.06,12.23
368.05,458.46,453.74,365.4
9.33,185.25,387.97,126.53
455.41,89.45,344.77,187.78
254.68,119.96,296.08,135.1
228.15,286.48,424.68,86.36
448.29,396.59,499.07,177.22
179.35,431.96,204.72,289.62
237.78,160.92,307.72,47.63
274.44,489.47,412.23,438.62
476.84,314.86,6.91,376.15
55.62,270.48,79.32,427.74
397.32,250.33,18.59,294.38
237.31,446.63,126.5,175.01
258.09,450.64,236.4,313.14
429.05,439.82,356.78,295.07
157.31,325.68,327.26,207.32
112.98,318.86,479.82,200.95
447.53,275.64,458.98,55.57
12.12,429.36,41.44,25.51
236.82,172.58,187.61,167.85
371.53,468.28,53.14,143.84
32.18,435.53,461.22,105.84
348.77,493.13,107.41,313.18
325.22,319.41,307.49,162.46
325.53,280.79,105.17,465.34
263.7,285.46,197.2,463.47
201.31,233.6,439.09,353.83
282.38,132.69,109.92,462.94
404.89,2.37,125.14,434.36
123.25,329.43,485.52,67.59
309.0,331.72,431.45,4.25
445.53,412.8,377.83,180.44
466.35,264.81,109.21,255.19
398.64,390.36,146.86,31.55
179.36,26.17,113.0,152.29
253.27,162.71,349.07,129.23
380.56,435.55,377.37,363.24
337.24,137.23,33.94,145.08
335.72,5.46,104.03,228.48
392.87,372.85,497.93,473.24
266.5,88.58,41.17,478.99
31.49,272.49,102.22,31.51
121.02,208.13,425.07,263.4
423.26,138.67,52.57,110.33
290.34,18.46,80.68,496.29
452.72,191.03,119.4,413.81
86.32,288.86,170.16,363.13
167.18,85.79,401.16,358.47
224.64,447.73,482.94,436.86
145.89,304.0,36.38,182.75
145.92,84.61,208.3,487.4
357.74,436.21,135.55,5.8
423.55,272.06,117.42,173.86
274.53,347.77,373.91,294.78
293.61,245.52,343.74,59.09
171.14,1.66,99.89,121.94
154.7,197.17,161.93,69.21
172.84,84.38,375.41,446.87
208.03,291.85,86.23,101.38
7.14,252.41,28.89,112.51
450.08,312.86,385.73,403.6
52.43,424.31,236.58,355.99
202.12,394.28,160.14,397.97
48.47,38.64,61.3,291.52
8.66,461.09,406.55,355.34
123.33,52.02,423.27,275.61
157.92,51.23,449.46,88.12
476.77,177.64,98.9,122.25
345.45,56.59,135.44,408.81
373.29,241.9,154.94,325.64
351.95,308.07,31.07,185.79
230.47,470.24,218.8,357.05
144.43,238.9,260.09,387.18
319.3,317.39,326.83,150.44
7.75,249.69,185.11,64.71
376.51,302.28,438.34,306.2
329.6,405.31,65.75,81.45
179.68,242.96,18.05,309.56
458.83,174.15,282.14,137.75
213.95,196.95,145.38,353.29
435.7,197.49,454.3,65.87
168.89,360.58,463.73,217.88
137.73,319.72,87.06,370.76
429.38,218.15,404.4,98.61
129.1,356.41,161.97,40.57
37.01,460.64,181.44,160.23
238.58,24.55,447.83,217.95
277.95,270.23,418.26,437.31
63.06,296.61,458.64,411.85
226.13,58.09,16.94,106.74
334.52,453.48,132.82,70.46
216.43,181.4,291.56,363.16
254.81,286.61,231.8,498.21
307.6,384.81,30.77,326.31
245.87,445.46,140.64,397.94
111.92,198.9,486.45,349.21
478.08,446.17,178.46,195.52
1.65,271.51,404.16,116.47
23.56,310.98,109.67,294.77
46.99,429.91,132.87,293.21
235.2,44.02,395.07,260.53
87.48,434.69,312.5,141.83
117.18,28.88,281.73,355.29
444.91,25.21,459.95,197.27
159.78,327.97,496.4,321.55
352.0,394.41,157.97,37.7
178.13,360.8,377.56,54.92
298.42,449.15,342.33,176.38
412.3,115.1,49.81,344.22
373.17,471.89,58.84,80.4
320.72,367.71,104.01,203.95
373.38,206.52,377.83,443.55
227.35,445.92,472.54,430.16
466.43,53.07,153.47,92.94
440.9,291.22,161.68,345.31
122.72,373.36,198.45,386.68
416.69,50.42,194.66,102.42
12.17,218.94,386.21,283.47
251.75,230.01,120.38,120.61
228.01,338.17,30.0,415.34
284.53,305.45,167.45,11.97
113.38,398.62,306.41,116.75
33.71,65.47,385.32,261.91
170.27,177.81,105.04,261.7
81.65,135.99,385.84,415.94
95.65,284.6,259.75,254.4
115.79,326.17,307.13,70.08
194.22,260.32,42.32,241.75
362.24,276.05,337.6,470.7
374.33,109.51,276.36,112.14
25.56,475.44,491.05,209.04
6.62,220.33,493.26,110.32
200.78,343.2,99.98,418.41
458.75,168.63,15.71,461.3
15.56,176.06,150.26,161.28
247.44,479.69,353.65,113.66
151.73,256.47,458.61,353.92
143.02,397.44,272.54,468.49
297.6,377.34,461.68,47.39
484.34,116.27,185.89,438.24
424.25,159.1,262.92,200.77
300.6,36.68,63.41,380.17
379.25,482.14,456.83,396.78
477.71,99.15,325.12,372.49
323.13,339.62,277.75,439.02
305.16,47.02,129.53,119.15
433.21,264.9,144.24,317.59
320.0,334.66,76.01,5.56
438.65,361.39,243.43,89.5
272.75,158.07,226.81,322.39
48.68,427.55,221.21,440.84
58.15,248.59,248.85,317.45
450.55,294.99,296.37,210.46
133.42,423.88,2.47,180.4
325.46,37.24,124.18,64.29
39.63,190.87,127.24,485.02
93.59,458.75,298.72,332.63
298.82,458.06,93.45,95.22
355.94,135.91,285.28,323.51
125.08,467.85,86.35,69.23
443.0,6.69,237.62,429.3
431.64,213.13,184.07,442.34
43.98,60.08,148.1,326.8
299.95,229.51,218.39,141.18
375.76,491.01,399.56,36.48
452.75,368.7,122.16,395.48
223.32,201.24,31.91,480.94
52.52,373.21,436.08,388.28
411.03,35.82,201.56,316.69
30.33,449.81,477.53,300.74
482.54,58.63,21.61,4.09
150.53,8.91,428.3,371.36
26.83,214.98,69.43,165.56
420.18,294.58,78.16,460.57
344.62,13.81,387.01,97.59
15.01,181.11,75.11,397.89
319.67,489.46,308.79,101.39
148.77,8.08,198.63,327.75
13.41,287.11,55.36,58.37
92.64,65.03,429.0,100.8
162.57,450.41,192.89,224.52
189.22,429.56,174.7,123.53
82.23,90.8,96.63,85.97
467.34,364.35,299.13,364.82
158.23,218.71,452.6,189.39
311.56,187.09,474.32,449.86
182.44,19.28,93.38,265.74
477.08,305.21,120.92,138.89
475.13,232.02,67.94,233.98
385.52,286.29,32.62,240.54
11.92,30.74,266.81,235.16
170.56,233.73,216.13,285.44
321.29,416.15,474.07,426.93
352.9,35.61,3.56,427.29
486.77,57.08,447.17,23.88
409.03,335.34,12.99,359.87
373.53,82.32,144.16,268.28
115.05,324.82,344.49,24.39
498.35,79.13,222.52,217.52
393.8,392.9,340.27,421.27
184.97,352.81,409.31,443.22
243.39,182.95,103.14,456.57
69.68,331.59,481.8,238.15
21.56,449.8,124.01,172.82
393.63,304.24,182.39,232.55
419.91,293.17,49.98,148.07
280.04,248.13,192.23,342.03
266.19,89.01,359.48,495.15
62.08,406.24,80.25,297.56
36.58,122.51,382.81,152.72
98.64,4.29,262.03,238.92
315.81,199.22,142.65,222.19
27.31,351.35,74.84,64.58
120.76,131.94,86.4,33.67
62.04,275.19,334.98,162.11
288.55,413.76,225.79,244.48
338.61,348.47,76.38,255.85
46.49,272.16,130.17,258.23
283.56,275.37,0.39,492.34
44.11,158.75,294.67,50.72
301.03,340.28,142.7,144.12
383.22,377.44,67.2,190.71
76.06,117.67,322.15,353.81
221.48,63.08,286.98,136.55
206.29,83.84,145.7,118.13
261.28,73.18,154.83,180.38
364.5,240.07,146.7,426.57
40.14,466.16,436.46,47.52
104.36,80.91,390.09,224.59
458.57,101.97,362.05,170.23
407.51,399.24,91.49,487.34
389.35,337.95,316.11,16.14
266.97,275.54,387.15,223.23
254.31,26.37,407.77,424.49
374.43,130.8,479.5,184.07
227.47,315.94,21.69,47.69
495.45,341.49,435.05,261.21
89.97,287.75,126.98,17.53
84.71,459.24,428.1,201.51
228.23,443.76,335.16,66.89
480.49,96.6,271.12,248.7
457.15,160.11,376.46,486.07
296.12,267.22,102.15,374.53
198.74,110.21,345.15,111.58
419.15,320.56,296.8,85.04
42.55,412.44,465.58,49.4
39.58,450.59,320.67,101.36
231.73,406.2,424.52,317.36
40.81,481.49,152.63,14.86
369.43,491.57,322.25,39.22
213.29,466.08,321.92,351.74
242.46,496.78,207.13,391.43
474.56,403.73,76.94,143.98
226.03,288.46,188.19,373.84
440.72,109.32,67.43,62.1
304.98,70.13,229.5,311.26
460.24,442.41,154.15,108.38
303.93,425.89,114.88,68.05
323.17,404.26,206.52,350.03
70.79,38.26,385.13,305.45
8.75,499.53,150.19,277.34
490.07,411.35,313.91,232.58
229.79,201.7,109.43,375.14
230.04,494.93,271.86,218.35
282.19,465.89,455.8,112.27
185.16,368.54,300.29,143.01
485.35,409.74,216.07,220.36
231.53,469.3,460.04,201.27
16.83,181.63,367.67,423.18
114.01,21.8,229.35,158.14
63.56,446.54,131.36,190.75
415.54,125.28,282.42,410.86
423.68,426.95,461.81,271.39
42.95,371.7,27.61,148.87
461.29,189.16,459.91,441.35
251.83,373.3,376.07,495.13
8.65,412.48,419.22,478.29
179.65,160.95,378.2,10.44
416.4,327.66,487.78,360.92
157.78,113.27,19.04,227.75
237.93,313.49,355.03,320.74
34.14,231.76,172.52,76.31
321.83,462.91,323.48,124.08
245.91,224.38,140.2,91.08
42.16,444.52,1.91,335.8
409.28,363.86,494.53,376.13
264.96,0.23,448.24,103.61
38.94,415.47,399.33,225.83
95.77,185.2,273.31,68.83
163.17,383.47,250.2,361.9
257.35,51.96,104.61,496.66
396.68,399.45,156.11,240.33
123.23,229.45,487.98,421.99
174.28,89.72,293.48,15.46
126.68,76.56,115.22,254.79
36.65,415.68,274.28,278.88
312.69,229.09,411.42,87.54
455.35,266.54,38.17,116.27
448.98,320.85,160.72,495.09
31.9,430.19,125.26,373.64
101.15,42.63,82.94,177.36
394.17,87.66,176.74,408.69
295.75,45.57,96.02,210.04
473.16,398.51,356.08,337.41
411.13,113.88,493.79,48.0
22.84,263.7,179.43,350.8
107.4,45.51,146.7,440.03
306.35,34.78,257.38,36.46
268.78,348.84,85.36,388.81
110.1,491.11,137.07,108.48
306.43,408.53,9.59,14.22
439.21,289.15,408.5,333.0
344.19,235.8,5.77,157.59
450.63,51.9,244.54,235.88
196.28,95.52,418.02,291.25
15.91,175.07,66.22,122.27
300.13,351.51,82.62,94.38
219.83,281.08,229.92,335.73
397.04,339.12,42.02,357.94
117.78,64.23,53.81,239.47
453.85,242.11,211.76,85.91
188.57,427.75,79.96,354.81
218.12,212.41,174.59,36.27
76.8,59.34,211.25,92.93
299.95,281.81,73.21,141.01
310.59,194.21,312.06,197.93
252.62,92.42,60.16,359.15
112.29,445.92,294.17,432.07
311.55,295.47,37.32,99.78
257.83,391.88,448.14,369.29
5.57,130.56,390.11,7.03
384.68,76.09,439.61,271.48
423.99,72.1,225.71,60.2
245.96,497.14,168.58,438.32
326.49,38.35,344.91,261.31
323.71,375.01,385.1,331.98
121.65,117.71,362.02,468.11
458.88,101.4,357.97,288.63
1.12,443.0,155.95,331.41
456.5,137.83,453.57,324.87
469.7,221.66,252.47,264.88
118.2,326.2,156.58,45.18
4.78,91.81,127.85,355.41
248.65,455.52,437.76,326.8
18.06,182.68,183.93,231.54
399.11,137.2,173.98,441.18
199.12,61.38,39.63,371.33
53.83,399.27,486.9,392.19
44.88,496.48,227.5,399.0
282.84,259.31,281.11,207.05
496.7,110.65,470.77,154.84
142.33,116.41,124.45,439.89
151.55,453.67,396.09,344.54
57.68,22.06,379.75,280.9
430.45,7.06,353.62,424.79
46.23,446.96,435.3,491.26
86.14,349.89,12.05,373.32
413.8,221.89,389.52,248.34
256.68,441.13,364.31,443.68
302.92,476.74,236.14,191.24
493.48,3.18,344.11,227.42
184.85,471.72,272.1,341.29
289.69,67.36,228.76,323.2
357.66,369.97,12.39,263.98
378.69,335.79,380.71,331.97
118.6,443.19,125.18,366.02
12.56,82.25,486.09,258.8
249.12,107.77,447.7,309.75
171.91,364.35,379.8,495.56
329.76,37.95,246.11,244.4
237.7,162.31,165.49,499.04
455.48,477.74,255.19,499.51
238.43,349.85,298.53,178.01
124.09,184.15,143.57,472.66
403.15,392.66,319.86,455.11
431.64,214.02,143.49,387.87
163.79,114.53,436.22,494.27
429.11,451.46,77.56,310.62
127.23,330.17,396.27,307.86
295.01,398.47,458.33,145.41
419.21,304.03,30.06,168.47
337.71,36.77,330.95,221.72
206.04,164.75,305.71,313.92
142.88,272.31,251.97,335.28
336.23,446.99,346.81,360.52
166.9,129.27,482.32,61.94
234.65,10.6,70.46,71.72
225.46,240.69,303.56,143.59
216.56,225.23,29.17,170.04
105.06,210.42,369.32,83.19
48.6,280.48,266.58,435.15
254.78,376.89,362.44,480.04
246.84,361.78,135.02,249.66
188.44,282.55,480.63,80.14
353.64,4.5,467.09,416.29
463.08,161.56,393.54,423.21
233.19,234.17,269.0,242.84
492.52,172.04,275.8,187.71
475.93,401.87,18.36,312.85
146.71,372.69,321.63,7.76
453.43,356.98,373.53,301.4
114.62,38.66,86.58,324.32
224.4,475.54,420.64,127.23
84.59,480.08,66.89,178.28
324.48,17.91,12.84,4.01
10.94,36.19,474.03,131.39
162.3,236.78,208.62,128.9
93.42,243.41,303.58,372.89
272.21,393.37,311.29,71.77
469.88,394.28,169.07,278.48
30.9,332.79,422.53,487.65
340.47,448.68,433.07,152.18
101.68,252.0,422.59,196.36
416.75,164.03,491.9,18.06
472.38,67.62,240.88,38.21
349.31,248.84,269.47,298.01
196.11,59.67,224.7,254.4
303.65,8.98,380.87,378.68
286.78,419.83,470.31,496.25
10.8,241.88,427.17,360.18
303.13,386.28,267.85,88.53
458.95,368.12,415.88,287.0
199.55,435.47,437.0,63.38
162.5,265.39,105.62,252.38
411.87,173.01,57.34,481.2
108.39,76.2,124.23,291.88
30.76,234.04,105.02,287.35
374.52,209.1,190.6,477.41
499.58,59.42,162.66,404.51
266.09,161.42,406.02,383.16
243.58,310.71,310.13,336.94
355.02,73.27,320.65,7.03
18.94,159.2,57.55,125.22
262.2,346.77,197.09,446.33
364.86,269.43,471.54,226.36
382.6,467.11,353.46,409.35
436.42,289.87,126.95,179.83
42.49,451.9,234.67,179.58
379.93,107.38,247.58,179.3
425.02,64.64,114.39,458.05
339.07,86.3,20.22,479.48
99.97,285.67,165.07,290.18
382.9,108.75,291.19,150.01
427.86,378.35,8.16,56.7
461.36,190.88,339.03,484.47
192.54,405.28,82.63,290.8
397.93,321.26,328.41,274.47
181.77,425.5,115.44,29.24
229.34,215.19,202.93,334.23
181.22,213.87,250.53,484.74
270.31,76.42,426.61,227.74
29.91,406.89,131.68,427.1
291.3,438.27,297.01,69.77
163.14,242.39,423.17,374.68
273.28,23.08,63.31,261.35
472.08,191.79,261.87,312.28
33.48,389.78,23.45,27.45
305.53,117.14,420.0,330.14
137.78,16.72,11.67,277.95
273.06,66.92,233.35,40.52
278.86,468.15,105.39,444.12
397.72,457.33,284.34,90.22
229.82,168.2,40.41,46.08
358.66,206.95,134.28,66.43
117.61,158.25,80.4,169.58
185.75,129.56,444.35,134.18
256.12,408.19,361.7,224.08
62.05,367.9,178.21,489.27
89.77,156.6,5.25,460.07
24.15,366.8,61.14,84.33
378.99,203.76,160.91,269.57
97.83,433.66,201.24,21.56
202.95,334.48,332.06,412.33
349.6,23.72,169.42,211.91
224.46,421.42,149.43,420.42
490.17,350.16,306.23,461.47
45.6,100.24,468.15,298.18
49.8,242.08,265.6,210.73
12.67,292.8,415.75,370.91
324.26,183.7,242.39,393.43
284.23,198.35,371.2,116.18
90.58,446.83,300.83,398.72
57.21,92.94,207.9,342.03
252.07,156.2,383.64,147.28
14.58,90.84,196.0,449.38
226.48,312.13,421.86,214.74
62.24,131.26,12.45,269.9
302.06,240.17,183.18,495.03
158.62,167.47,70.0,114.12
223.58,6.95,162.86,348.96
95.5,35.64,292.83,384.56
184.5,184.5,145.3,301.11
344.75,104.83,99.38,372.38
128.81,389.28,375.34,388.93
367.17,320.2,62.06,326.83
129.04,295.67,192.88,356.65
341.05,24.37,282.39,399.73
47.92,72.09,279.87,136.72
493.25,268.53,132.62,44.86
63.65,360.8,386.33,492.13
16.67,165.61,152.33,301.75
378.14,457.46,484.21,435.19
108.77,391.85,279.17,490.43
339.15,177.69,290.28,232.23
99.09,221.37,157.96,406.31
286.11,295.66,360.75,467.43
67.76,230.4,294.84,477.22
300.39,33.22,447.14,348.93
373.96,3.45,380.49,266.03
335.45,205.75,427.84,209.14
485.0,179.14,207.2,407.36
52.04,317.92,314.6,440.05
128.46,70.45,95.46,91.7
331.74,33.62,246.09,79.95
41.2,68.6,437.44,344.05
190.5,193.95,446.9,202.23
481.49,448.25,88.5,153.9
7.76,306.92,227.45,29.85
169.77,329.04,127.43,255.78
396.22,430.93,462.76,12.97
355.35,97.29,279.12,394.15
415.94,433.84,475.21,334.6
241.67,384.95,404.81,259.27
309.96,187.68,27.39,154.42
51.38,380.43,343.44,357.39
279.48,331.2,95.32,322.64
118.28,252.39,223.92,114.29
240.77,446.64,433.34,157.48
42.77,222.24,398.45,400.17
307.43,313.91,34.25,124.84
453.65,456.91,424.43,496.24
297.48,203.68,208.39,391.27
25.46,328.11,467.25,239.02
488.19,46.3,156.05,122.73
369.92,432.88,483.53,28.11
477.79,326.0,175.78,157.77
318.84,90.76,376.35,244.25
404.53,368.54,427.04,486.21
200.01,141.97,392.32,97.17
448.03,313.77,282.42,320.93
74.4,306.98,448.99,406.67
168.65,355.74,177.74,307.08
94.19,385.58,213.25,7.77
380.71,387.77,13.28,112.77
42.48,250.66,120.33,394.43
16.05,261.07,433.02,127.83
322.07,137.7,332.43,9.53
41.96,329.88,235.94,267.37
216.56,2.59,2.28,422.95
208.94,236.2,153.05,29.49
386.73,337.26,241.58,250.39
401.88,428.76,27.42,74.75
51.88,335.34,1.56,253.86
241.19,397.28,0.31,125.03
414.85,124.35,317.77,340.11
195.02,265.91,113.28,34.47
432.46,495.71,311.75,479.1
129.15,449.67,347.11,312.48
177.31,284.47,429.83,348.46
0.02,276.02,44.2,112.52
28.7,31.97,28.73,79.7
179.29,39.77,49.71,69.72
259.9,210.02,230.52,279.95
204.98,329.83,221.78,273.04
81.93,154.29,207.55,205.57
316.76,85.9,153.02,395.42
24.48,355.35,461.79,490.27
240.51,339.27,253.63,108.65
160.94,100.22,202.58,45.66
24.2,168.69,250.85,343.51
305.11,319.25,433.4,3.98
441.76,165.57,62.39,117.95
360.02,171.28,323.77,160.45
459.71,375.52,448.86,151.67
115.04,273.13,295.21,306.12
331.15,458.79,262.5,256.61
465.4,296.33,392.35,323.82
115.12,279.81,244.0,216.29
20.38,215.57,15.88,65.28
82.1,497.06,292.38,337.1
468.29,375.24,368.56,190.19
224.06,360.69,368.02,210.12
364.59,341.1,126.87,34.92
443.15,213.0,337.34,28.32
427.18,102.79,294.45,136.08
368.12,206.84,416.38,424.26
461.47,185.71,215.76,291.52
429.06,375.32,235.98,301.3
445.26,213.79,485.32,266.42
149.62,50.9,392.55,45.85
294.07,139.41,171.96,106.2
419.79,358.76,332.56,175.77
257.87,247.65,295.28,349.61
388.34,209.42,463.94,237.71
256.73,250.74,326.94,33.46
279.19,8.73,289.88,398.5
90.88,213.15,281.25,170.66
103.71,431.3,152.12,32.36
375.4,246.91,145.47,82.12
236.21,429.7,16.38,365.24
361.58,366.76,479.73,83.65
114.27,400.72,216.46,23.35
472.09,357.12,319.32,71.29
19.67,398.56,384.83,400.07
3.04,424.01,497.04,450.58
272.86,461.07,160.77,467.48
359.84,339.81,16.41,398.85
16.43,213.13,456.58,174.17
424.54,212.24,399.0,459.05
126.94,140.26,141.74,45.92
281.69,429.0,13.46,125.95
195.63,261.13,308.45,187.95
321.02,246.67,387.23,82.62
464.57,24.86,145.61,388.3
330.64,356.11,449.24,36.77
159.85,41.99,356.47,134.36
265.99,113.61,377.68,440.0
317.5,456.19,440.99,326.52
260.43,333.19,109.89,251.8
169.25,105.98,341.89,357.54
283.9,81.81,409.08,89.82
268.75,276.09,157.89,40.64
74.48,398.75,185.09,409.6
428.91,320.95,298.3,400.87
198.53,264.32,391.2,11.1
70.59,143.39,472.39,292.9
470.47,56.86,272.31,148.07
480.7,419.29,20.99,153.09
348.3,115.53,412.3,238.11
473.36,377.21,162.34,189.44
205.5,429.47,168.87,102.3
256.0,250.26,241.25,367.68
33.53,451.35,182.07,58.91
319.42,379.39,208.76,379.93
119.43,324.2,286.37,95.79
62.48,272.37,273.65,264.64
106.82,429.15,194.05,120.77
396.88,302.72,262.8,14.54
207.98,246.76,312.93,494.01
61.38,270.09,149.33,103.54
72.78,293.89,495.62,395.85
95.3,426.42,229.39,67.42
407.18,81.1,234.79,377.62
233.28,422.78,297.62,304.48
202.65,468.57,418.78,388.94
40.78,268.05,296.22,229.87
243.9,432.33,260.88,416.24
469.5,437.35,480.69,316.41
5.78,463.07,383.76,313.99
496.18,92.73,316.32,71.61
347.07,426.07,93.58,204.15
142.02,70.21,189.44,58.66
469.93,387.49,270.52,68.83
383.58,434.74,374.75,483.96
469.29,253.65,111.63,71.3
102.62,355.23,287.87,207.24
403.09,130.35,296.77,218.61
241.42,351.59,345.73,262.25
202.87,430.63,164.99,185.92
72.41,154.31,257.56,99.55
77.48,269.66,257.61,335.34
81.7,448.94,130.23,413.52
367.77,489.93,239.62,431.63
182.33,171.72,421.05,120.06
492.87,45.58,168.84,110.47
378.77,357.38,262.77,470.71
174.45,416.14,108.47,421.8
99.92,147.08,210.91,81.54
106.02,472.24,398.83,156.13
369.67,24.21,223.18,4.16
377.89,180.71,340.86,421.26
380.42,367.22,409.45,444.91
429.61,10.87,172.49,230.35
427.54,358.22,45.99,489.7
178.96,143.76,476.18,370.88
374.44,460.63,256.46,262.42
85.96,27.18,250.65,10.72
